HospType,ED,Trauma,NSG,FAC_NAME,state,city,PRVDR_NUM,street,zipcode,query,lon,lat,type,loctype,address,north,south,east,west
Short term,TRUE,FALSE,FALSE,DAVID GRANBERRY MEMORIAL HOSPITAL,TX,NAPLES,450275,CRAIG AND WILLIS STS BOX 38,75568,"DAVID GRANBERRY MEMORIAL HOSPITAL near NAPLES, TX 75568",-94.6802055,33.2031774,locality,approximate,"naples, tx 75568, usa",33.2213689,33.1860129,-94.6591469,-94.6956809
Short term,TRUE,TRUE,FALSE,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,TX,KAUFMAN,450292,850 ED HALL,75142,"TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN near KAUFMAN, TX 75142",-96.3183011,32.5921872,establishment,rooftop,"850 ed hall dr, kaufman, tx 75142, usa",32.5935361802915,32.5908382197085,-96.31695211970849,-96.31965008029151
Short term,TRUE,FALSE,FALSE,NEWARK METHODIST HOSP,TX,EL PASO,450313,1109 E 5TH AVE,79901,"NEWARK METHODIST HOSP near EL PASO, TX 79901",-106.4788714,31.7597373,postal_code,approximate,"el paso, tx 79901, usa",31.775553,31.7477089,-106.461517,-106.5086691
Short term,TRUE,FALSE,FALSE,KARNES CITY HOSPITAL INC,TX,KARNES CITY,450338,700 HIGHWAY 80,78118,"KARNES CITY HOSPITAL INC near KARNES CITY, TX 78118",-97.8790092,28.9022965,establishment,rooftop,"1962 tx-80, karnes city, tx 78118, usa",28.9036454802915,28.9009475197085,-97.8776602197085,-97.88035818029151
Short term,TRUE,FALSE,FALSE,MASON MEMORIAL HOSP,TX,MASON,450459,203 COLLEGE,76856,"MASON MEMORIAL HOSP near MASON, TX 76856",-99.2430313,30.7432186,establishment,rooftop,"626 north ave f, mason, tx 76856, usa",30.7445675802915,30.7418696197085,-99.2416823197085,-99.24438028029151
Short term,TRUE,FALSE,FALSE,HASKELL MEMORIAL HOSPITAL,TX,HASKELL,450464,1 NORTH AVE N   P O BOX 1117,79521,"HASKELL MEMORIAL HOSPITAL near HASKELL, TX 79521",-99.7446581,33.1572901,establishment,rooftop,"1 avenue n, haskell, tx 79521, usa",33.1586390802915,33.1559411197085,-99.7433091197085,-99.7460070802915
Short term,TRUE,FALSE,FALSE,MAINLAND MEDICAL CENTER,TX,TEXAS CITY,450530,6801 EMMETT LOWRY EXPRESSWAY,77591,"MAINLAND MEDICAL CENTER near TEXAS CITY, TX 77591",-94.98580810000001,29.3939725,establishment,rooftop,"6801 emmett f lowry expy, texas city, tx 77591, usa",29.3953214802915,29.3926235197085,-94.98445911970852,-94.98715708029152
Short term,TRUE,FALSE,FALSE,TEAGUE GENERAL HOSPITAL,TX,TEAGUE,450621,NORTH 8TH AVE AND HWY 84 BOX 599,75860,"TEAGUE GENERAL HOSPITAL near TEAGUE, TX 75860",-96.2712322,31.629811,establishment,rooftop,"1200 e loop 255, teague, tx 75860, usa",31.6311599802915,31.6284620197085,-96.26988321970849,-96.27258118029151
Short term,TRUE,FALSE,FALSE,WILLACY METHODIST HOSP,TX,RAYMONDVILLE,450627,693 S EXPRESSWAY RT 1 BOX 65,78580,"WILLACY METHODIST HOSP near RAYMONDVILLE, TX 78580",-97.79527320000001,26.4812402,church,rooftop,"1103 w hidalgo ave, raymondville, tx 78580, usa",26.4825891802915,26.4798912197085,-97.793924219708515,-97.79662218029152
Short term,TRUE,FALSE,FALSE,MCCAMEY HOSPITAL AND CONVALESCENT CTR,TX,MC CAMEY,450728,2500 SOUTH HIGHWAY 305 PO BOX 1200,79752,"MCCAMEY HOSPITAL AND CONVALESCENT CTR near MC CAMEY, TX 79752",-102.2110818,31.1140716,establishment,rooftop,"2500 fm 305, mccamey, tx 79752, usa",31.1154205802915,31.1127226197085,-102.2097328197085,-102.2124307802915
Short term,TRUE,FALSE,FALSE,COMFORT COMMUNITY HOSPITAL,TX,COMFORT,450740,700 FALTIN DRIVE,78013,"COMFORT COMMUNITY HOSPITAL near COMFORT, TX 78013",-98.90676359999999,29.971448,establishment,rooftop,"615 faltin st, comfort, tx 78013, usa",29.9727969802915,29.9700990197085,-98.90541461970848,-98.9081125802915
Short term,TRUE,FALSE,TRUE,BROWNSVILLE SURGICAL HOSPITAL,TX,BROWNSVILLE,450841,4750 NORTH EXPRESSWAY,78526,"BROWNSVILLE SURGICAL HOSPITAL near BROWNSVILLE, TX 78526",-97.514957,25.97763,establishment,rooftop,"100b e alton gloor blvd suite 260, brownsville, tx 78526, usa",25.9789789802915,25.9762810197085,-97.5136080197085,-97.5163059802915
Short term,TRUE,TRUE,TRUE,HARLINGEN MEDICAL CENTER,TX,HARLINGEN,450855,5501 SOUTH EXPRESSWAY 77,78550,"HARLINGEN MEDICAL CENTER near HARLINGEN, TX 78550",-97.6748515,26.1581119,establishment,rooftop,"5501 us-77, harlingen, tx 78550, usa",26.1594608802915,26.1567629197085,-97.67350251970849,-97.67620048029151
Short term,TRUE,FALSE,FALSE,ALLIANCE HOSPITAL,TX,ODESSA,450868,515 NORTH ADAMS,79761,"ALLIANCE HOSPITAL near ODESSA, TX 79761",-102.3641264,31.8519363,establishment,rooftop,"515 adams ave, odessa, tx 79761, usa",31.8532852802915,31.8505873197085,-102.3627774197085,-102.3654753802915
Critical Access,TRUE,TRUE,FALSE,IRAAN GENERAL HOSPITAL,TX,IRAAN,451307,600 HIGHWAY 349 NORTH,79744,"IRAAN GENERAL HOSPITAL near IRAAN, TX 79744",-101.907673,30.9147444,establishment,rooftop,"600 tx-349, iraan, tx 79744, usa",30.9160933802915,30.9133954197085,-101.9063240197085,-101.9090219802915
Critical Access,TRUE,FALSE,FALSE,MCCAMEY HOSPITAL,TX,MCCAMEY,451309,2500 HWY 305 SOUTH,79752,"MCCAMEY HOSPITAL near MCCAMEY, TX 79752",-102.2102683,31.1145414,establishment,rooftop,"2500 fm 305, mccamey, tx 79752, usa",31.1158903802915,31.1131924197085,-102.2089193197085,-102.2116172802915
Critical Access,TRUE,FALSE,FALSE,HASKELL MEMORIAL HOSPITAL,TX,HASKELL,451341,1 NORTH AVENUE N  PO BOX 1117,79521,"HASKELL MEMORIAL HOSPITAL near HASKELL, TX 79521",-99.7446581,33.1572901,establishment,rooftop,"1 avenue n, haskell, tx 79521, usa",33.1586390802915,33.1559411197085,-99.7433091197085,-99.7460070802915
Critical Access,TRUE,TRUE,TRUE,LITTLE RIVER HEALTHCARE,TX,ROCKDALE,451357,1700 BRAZOS,76567,"LITTLE RIVER HEALTHCARE near ROCKDALE, TX 76567",-97.02047069999999,30.6511549,establishment,rooftop,"1700 brazos ave, rockdale, tx 76567, usa",30.6525038802915,30.6498059197085,-97.0191217197085,-97.0218196802915
Critical Access,TRUE,TRUE,FALSE,SABINE COUNTY HOSPITAL,TX,HEMPHILL,451361,"PO BOX 750, 2301 HWY 83 W",75948,"SABINE COUNTY HOSPITAL near HEMPHILL, TX 75948",-93.86283859999999,31.3337768,establishment,rooftop,"2301 fm 83, hemphill, tx 75948, usa",31.3351257802915,31.3324278197085,-93.86148961970848,-93.8641875802915
Long term,TRUE,FALSE,TRUE,MEMORIAL SPECIALTY HOSPITAL,TX,LUFKIN,452031,1201 FRANK ST SUITE D,75901,"MEMORIAL SPECIALTY HOSPITAL near LUFKIN, TX 75901",-94.74212209999999,31.3363231,establishment,rooftop,"1201 w frank ave, lufkin, tx 75904, usa",31.3376720802915,31.3349741197085,-94.74077311970848,-94.7434710802915
Short term,TRUE,FALSE,FALSE,CENTRAL VERMONT MEDICAL CENTER,VT,BARRE,470001,BOX 547,5641,"CENTRAL VERMONT MEDICAL CENTER near BARRE, VT 5641",-72.4999277,44.1840033,doctor,rooftop,"225 s main st, barre, vt 05641, usa",44.1853522802915,44.1826543197085,-72.49857871970849,-72.5012766802915
Critical Access,TRUE,FALSE,FALSE,GRACE COTTAGE HOSPITAL,VT,TOWNSHEND,471300,PO BOX 216,5353,"GRACE COTTAGE HOSPITAL near TOWNSHEND, VT 5353",-72.6683429,43.04909139999999,establishment,rooftop,"185 grafton rd, townshend, vt 05353, usa",43.0504403802915,43.0477424197085,-72.66699391970849,-72.66969188029151
Critical Access,TRUE,FALSE,FALSE,SPRINGFIELD HOSPITAL,VT,SPRINGFIELD,471306,PO BOX 2003,5156,"SPRINGFIELD HOSPITAL near SPRINGFIELD, VT 5156",-72.49486619999999,43.2981414,establishment,rooftop,"25 ridgewood rd, springfield, vt 05156, usa",43.29949038029149,43.2967924197085,-72.4935172197085,-72.4962151802915
Short term,TRUE,FALSE,FALSE,"ROY LESTER SCHNEIDER HOSPITAL,THE",VI,ST THOMAS,480001,9048 SUGAR ESTATE,801,"ROY LESTER SCHNEIDER HOSPITAL,THE near ST THOMAS, VI 801",-64.9146707,18.340328,establishment,rooftop,"usa, 9048 alton adams sr dr, charlotte amalie, st thomas 00802, usvi",18.3416769802915,18.3389790197085,-64.91332171970849,-64.9160196802915
Short term,TRUE,FALSE,FALSE,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,VI,ST CROIX,480002,"#4007 EST DIAMOND RUBY, CHRISTIANSTED",820,"GOV JUAN F LUIS HOSPITAL & MEDICAL CTR near ST CROIX, VI 820",-64.7514261,17.7336832,establishment,rooftop,"4007 estate diamond ruby, christiansted, st croix 00820, usvi",17.7350321802915,17.73233421970849,-64.75007711970851,-64.75277508029151
Short term,TRUE,FALSE,FALSE,JOHNSTON MEMORIAL HOSPITAL,VA,ABINGDON,490053,16000 JOHNSTON MEMORIAL DRIVE,24211,"JOHNSTON MEMORIAL HOSPITAL near ABINGDON, VA 24211",-81.91187289999999,36.7228461,establishment,rooftop,"16000 johnston memorial dr, abingdon, va 24211, usa",36.72419508029149,36.7214971197085,-81.9105239197085,-81.9132218802915
Short term,TRUE,FALSE,FALSE,WYTHEVILLE HOSPITAL CORPORATION,VA,WYTHEVILLE,490078,2505 E MAIN ST,24382,"WYTHEVILLE HOSPITAL CORPORATION near WYTHEVILLE, VA 24382",-81.0971949,36.9546599,establishment,rooftop,"600 w ridge rd, wytheville, va 24382, usa",36.9560088802915,36.9533109197085,-81.09584591970851,-81.09854388029152
Short term,TRUE,FALSE,FALSE,DICKENSON COUNTY MEDICAL CENTER,VA,CLINTWOOD,490132,PO BOX 1390 HOSPITAL DRIVE,24228,"DICKENSON COUNTY MEDICAL CENTER near CLINTWOOD, VA 24228",-82.4492491,37.1607138,establishment,rooftop,"312 hospital dr, clintwood, va 24228, usa",37.16206278029149,37.15936481970849,-82.44790011970849,-82.45059808029151
Short term,TRUE,FALSE,FALSE,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,VA,HAYMARKET,490144,15225 HEALTHCOTE BOULEVARD,20169,"NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER near HAYMARKET, VA 20169",-77.6422741,38.8208595,establishment,rooftop,"15225 heathcote blvd, haymarket, va 20169, usa",38.82220848029149,38.8195105197085,-77.6409251197085,-77.6436230802915
Short term,TRUE,FALSE,TRUE,STONESPRINGS HOSPITAL CENTER,VA,DULLES,490145,24440 STONE SPRINGS BOULEVARD,20166,"STONESPRINGS HOSPITAL CENTER near DULLES, VA 20166",-77.5434678,38.9402349,establishment,rooftop,"24440 stone springs blvd, dulles, va 20166, usa",38.9415838802915,38.9388859197085,-77.54211881970849,-77.54481678029151
Short term,TRUE,FALSE,FALSE,NORTH VALLEY HOSPITAL,WA,TONASKET,500028,16 WEST SECOND(BOX 488),98855,"NORTH VALLEY HOSPITAL near TONASKET, WA 98855",-119.4390204,48.7066507,establishment,rooftop,"126 n whitcomb ave, tonasket, wa 98855, usa",48.7079996802915,48.7053017197085,-119.4376714197085,-119.4403693802915
Short term,TRUE,FALSE,FALSE,ST LUKES MEMORIAL HOSPITAL,WA,SPOKANE,500035,S 711 COWLEY,99210,"ST LUKES MEMORIAL HOSPITAL near SPOKANE, WA 99210",-117.4076871,47.6498318,establishment,rooftop,"715 s cowley st, spokane, wa 99202, usa",47.6511807802915,47.64848281970851,-117.4063381197085,-117.4090360802915
Short term,TRUE,FALSE,FALSE,GARFIELD COUNTY MEMORIAL,WA,POMEROY,500090,66 NORTH SIXTH ST/PO BOX 880,99347,"GARFIELD COUNTY MEMORIAL near POMEROY, WA 99347",-117.6025966,46.475492,establishment,rooftop,"66 6th st, pomeroy, wa 99347, usa",46.47684098029149,46.4741430197085,-117.6012476197085,-117.6039455802915
Short term,TRUE,FALSE,FALSE,MASON GENERAL HOSPITAL,WA,SHELTON,500118,901 MT VIEW DRIVE BLDG 1,98584,"MASON GENERAL HOSPITAL near SHELTON, WA 98584",-123.1139636,47.2257605,establishment,rooftop,"901 mountain view dr, shelton, wa 98584, usa",47.2271094802915,47.2244115197085,-123.1126146197085,-123.1153125802915
Critical Access,TRUE,TRUE,FALSE,GARFIELD COUNTY MEMORIAL HOSPITAL,WA,POMEROY,501301,66 NORTH SIXTH STREET,99347,"GARFIELD COUNTY MEMORIAL HOSPITAL near POMEROY, WA 99347",-117.6025966,46.475492,establishment,rooftop,"66 6th st, pomeroy, wa 99347, usa",46.47684098029149,46.4741430197085,-117.6012476197085,-117.6039455802915
Short term,TRUE,FALSE,FALSE,WEBSTER COUNTY MEMORIAL HOSPITAL,WV,WEBSTER SPRINGS,510025,324 MILLER MTN DR,26288,"WEBSTER COUNTY MEMORIAL HOSPITAL near WEBSTER SPRINGS, WV 26288",-80.41047499999999,38.48228599999999,establishment,rooftop,"324 miller mountain rd, webster springs, wv 26288, usa",38.4836349802915,38.4809370197085,-80.4091260197085,-80.4118239802915
Critical Access,TRUE,FALSE,FALSE,WEBSTER COUNTY MEMORIAL HOSPITAL,WV,WEBSTER SPRINGS,511301,324 MILLER MOUNTAIN DRIVE,26288,"WEBSTER COUNTY MEMORIAL HOSPITAL near WEBSTER SPRINGS, WV 26288",-80.41047499999999,38.48228599999999,establishment,rooftop,"324 miller mountain rd, webster springs, wv 26288, usa",38.4836349802915,38.4809370197085,-80.4091260197085,-80.4118239802915
Critical Access,TRUE,FALSE,FALSE,WAR MEMORIAL HOSPITAL INC,WV,BERKELEY SPRINGS,511309,1 HEALTHY WAY,25411,"WAR MEMORIAL HOSPITAL INC near BERKELEY SPRINGS, WV 25411",-78.2005226,39.6423165,establishment,rooftop,"1 healthy way, berkeley springs, wv 25411, usa",39.6436654802915,39.6409675197085,-78.19917361970849,-78.20187158029151
Short term,TRUE,FALSE,FALSE,FREDERIC MUNICIPAL HOSPITAL ASSOC,WI,FREDERIC,520104,HWY 35 AND UNITED WAY,54837,"FREDERIC MUNICIPAL HOSPITAL ASSOC near FREDERIC, WI 54837",-92.4656843,45.6591763,establishment,rooftop,"108 oak st e, frederic, wi 54837, usa",45.6605252802915,45.6578273197085,-92.46433531970851,-92.46703328029152
Short term,TRUE,FALSE,TRUE,AURORA MEDICAL CENTER,WI,SUMMIT,520206,36500 AURORA DRIVE,53066,"AURORA MEDICAL CENTER near SUMMIT, WI 53066",-88.46755329999999,43.0656441,establishment,rooftop,"36500 aurora dr, oconomowoc, wi 53066, usa",43.0669930802915,43.0642951197085,-88.46620431970848,-88.4689022802915
Critical Access,TRUE,TRUE,FALSE,SPOONER HEALTH SYSTEM,WI,SPOONER,521332,1280 CHANDLER DR,54801,"SPOONER HEALTH SYSTEM near SPOONER, WI 54801",-91.871326,45.84156670000001,establishment,rooftop,"1280 chandler dr, spooner, wi 54801, usa",45.84291568029151,45.84021771970851,-91.8699770197085,-91.8726749802915
Critical Access,TRUE,FALSE,FALSE,THEDACARE MEDICAL CENTER - SHAWANO INC,WI,SHAWANO,521346,100 COUNTY RD B,54166,"THEDACARE MEDICAL CENTER - SHAWANO INC near SHAWANO, WI 54166",-88.6064583,44.76034079999999,doctor,rooftop,"100 county rd b, shawano, wi 54166, usa",44.76168978029149,44.75899181970849,-88.6051093197085,-88.60780728029151
Short term,TRUE,FALSE,FALSE,SOUTH LINCOLN MEDICAL CENTER,WY,KEMMERER,530017,PO BOX 390,83101,"SOUTH LINCOLN MEDICAL CENTER near KEMMERER, WY 83101",-110.5415652,41.7897997,establishment,rooftop,"711 onyx st, kemmerer, wy 83101, usa",41.79114868029149,41.78845071970849,-110.5402162197085,-110.5429141802915
Long term,TRUE,FALSE,FALSE,WYOMING STATE HOSPITAL,WY,EVANSTON,532002,PO BOX 177,82930,"WYOMING STATE HOSPITAL near EVANSTON, WY 82930",-110.9481806,41.2637952,establishment,rooftop,"831 wy-150, evanston, wy 82930, usa",41.2651441802915,41.2624462197085,-110.9468316197085,-110.9495295802915
Short term,TRUE,FALSE,FALSE,GUAM MEMORIAL HOSPITAL AUTHORITY,GU,TAMUNING,650001,85O GOV CARLOS G CAMACHO ROAD,96913,"GUAM MEMORIAL HOSPITAL AUTHORITY near TAMUNING, GU 96913",144.7745069,13.5048539,establishment,rooftop,"850 gov carlos g camacho rd, tamuning, 96913, guam",13.5062028802915,13.5035049197085,144.7758558802915,144.7731579197085
Short term,TRUE,TRUE,TRUE,GUAM REGIONAL MEDICAL CITY,GU,DEDEDO,650003,133 ROUTE 3,96929,"GUAM REGIONAL MEDICAL CITY near DEDEDO, GU 96929",144.8232653,13.5248362,establishment,rooftop,"133 route 3, dededo, 96929, guam",13.5261851802915,13.5234872197085,144.8246142802915,144.8219163197085
Short term,TRUE,FALSE,FALSE,COMMONWEALTH HEALTH CENTER,MP,GARAPAN,660001,"PO BOX 409CK, NAVY HILL ROAD",96950,"COMMONWEALTH HEALTH CENTER near GARAPAN, MP 96950",145.723675,15.2107107,establishment,geometric_center,"hinemlu rd., garapan, saipan 96950, cnmi",15.2120596802915,15.2093617197085,145.7250239802915,145.7223260197085
Short term,TRUE,FALSE,FALSE,ATRIUM MEDICAL CENTER AT CORINTH,TX,CORINTH,670033,3305 CORINTH PARKWAY,76208,"ATRIUM MEDICAL CENTER AT CORINTH near CORINTH, TX 76208",-97.08695,33.1742725,establishment,rooftop,"2813 s mayhill rd, denton, tx 76208, usa",33.1756214802915,33.1729235197085,-97.0856010197085,-97.08829898029151
Short term,TRUE,TRUE,TRUE,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,TX,EL PASO,670120,2000 TRANSMOUNTAIN RD,79911,"THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS near EL PASO, TX 79911",-106.5650394,31.9044828,establishment,rooftop,"2000 woodrow bean transmountain dr, el paso, tx 79911, usa",31.9058317802915,31.9031338197085,-106.5636904197085,-106.5663883802915
Short term,TRUE,FALSE,FALSE,ST JOHNS HOSPITAL,MN,BROWERVILLE,240033,PO BOX 81,56438,"hospital near PO BOX 81 in BROWERVILLE, MN 56438",-94.8668934,46.0846412,establishment,rooftop,"517 main st s, browerville, mn 56438, usa",46.0859901802915,46.0832922197085,-94.8655444197085,-94.8682423802915
Short term,TRUE,FALSE,FALSE,TUXEDO MEMORIAL HOSP,NY,TUXEDO,330109,MEYERS RD,10987,"hospital near MEYERS RD in TUXEDO, NY 10987",-74.1956994,41.1984542,route,geometric_center,"tuxedo rd, tuxedo, ny 10987, usa",41.2070315,41.1945448,-74.1841796,-74.2032581
Short term,TRUE,FALSE,FALSE,MAURITZ MEMORIAL HOSPITAL,TX,GANADO,450748,206 SUTHERLAND PO DRAWER C,77962,"hospital near 206 SUTHERLAND PO DRAWER C in GANADO, TX 77962",-96.51358309999999,29.0405363,locality,approximate,"ganado, tx 77962, usa",29.0563151,29.027759,-96.50093799999999,-96.521305
