HospType,ED,Trauma,NSG,FAC_NAME,state,city,PRVDR_NUM,street,zipcode,lat,long,id,input_address,match_indicator,match_type,matched_address,tiger_line_id,tiger_side,state_fips,county_fips,census_tract,census_block
Short term,TRUE,FALSE,FALSE,JACK HUGHSTON MEMORIAL HOSPITAL,AL,PHENIX CITY,010168,4401 RIVER CHASE DRIVE,36867,32.509956,-85.0065,29,"4401 RIVER CHASE DRIVE, PHENIX CITY, AL, 36867",Match,Exact,"4401 RIVER CHASE DR, PHENIX CITY, AL, 36867",640321830,L,1,113,30401,2001
Short term,TRUE,FALSE,FALSE,ATMORE COMMUNITY HOSPITAL,AL,ATMORE,010169,401 MEDICAL PARK DRIVE,36502,31.017286,-87.47971,30,"401 MEDICAL PARK DRIVE, ATMORE, AL, 36502",Match,Exact,"401 MEDICAL PARK DR, ATMORE, AL, 36502",1943967,R,1,53,970700,4010
Short term,TRUE,FALSE,FALSE,CHOCTAW GENERAL HOSPITAL,AL,BUTLER,010171,"401 VANITY FAIR LANE, PO BOX 618",36904,32.094788,-88.20839,31,"401 VANITY FAIR LANE, PO BOX 618, BUTLER, AL, 36904",Match,Non_Exact,"401 VANITY FAIR AVE, BUTLER, AL, 36904",635251349,L,1,23,956800,5016
Short term,TRUE,FALSE,FALSE,ST VINCENT'S CHILTON,AL,CLANTON,010173,2030 LAY DAM ROAD,35045,32.870163,-86.62189,32,"2030 LAY DAM ROAD, CLANTON, AL, 35045",Match,Exact,"2030 LAY DAM RD, CLANTON, AL, 35045",1256099,R,1,21,60102,4001
Critical Access,TRUE,FALSE,FALSE,WASHINGTON COUNTY HOSPITAL,AL,CHATOM,011300,14600 ST. STEPHENS AVENUE,36518,31.460245,-88.23522,33,"14600 ST. STEPHENS AVENUE, CHATOM, AL, 36518",Match,Exact,"14600 ST STEPHENS AVE, CHATOM, AL, 36518",640325960,L,1,129,44000,2021
Critical Access,TRUE,FALSE,FALSE,ATMORE COMMUNITY HOSPITAL,AL,ATMORE,011301,401 MEDICAL PARK DRIVE,36502,31.017286,-87.47971,30,"401 MEDICAL PARK DRIVE, ATMORE, AL, 36502",Match,Exact,"401 MEDICAL PARK DR, ATMORE, AL, 36502",1943967,R,1,53,970700,4010
Critical Access,TRUE,FALSE,FALSE,CHOCTAW GENERAL HOSPITAL,AL,BUTLER,011304,"401 VANITY FAIR LANE, PO BOX 618",36904,32.094788,-88.20839,31,"401 VANITY FAIR LANE, PO BOX 618, BUTLER, AL, 36904",Match,Non_Exact,"401 VANITY FAIR AVE, BUTLER, AL, 36904",635251349,L,1,23,956800,5016
Short term,TRUE,FALSE,TRUE,PROVIDENCE ALASKA MEDICAL CENTER,AK,ANCHORAGE,020001,3200 PROVIDENCE DRIVE,99508,61.189842,-149.81894,36,"3200 PROVIDENCE DRIVE, ANCHORAGE, AK, 99508",Match,Exact,"3200 PROVIDENCE DR, ANCHORAGE, AK, 99508",638504877,R,2,20,1602,1020
Short term,TRUE,TRUE,FALSE,MAT-SU REGIONAL MEDICAL CENTER,AK,PALMER,020006,2500 SOUTH WOODWORTH LOOP,99645,61.56139,-149.25914,40,"2500 SOUTH WOODWORTH LOOP, PALMER, AK, 99645",Match,Exact,"2500 S WOODWORTH LOOP, PALMER, AK, 99645",647254424,R,2,170,1100,2057
Short term,TRUE,FALSE,FALSE,WRANGELL MEDICAL CENTER,AK,WRANGELL,020007,"310 BENNETT, BOX 1081",99929,56.471466,-132.37654,41,"310 BENNETT, BOX 1081, WRANGELL, AK, 99929",Match,Non_Exact,"310 BENNETT ST, WRANGELL, AK, 99929",191279115,L,2,275,300,4001
Short term,TRUE,TRUE,FALSE,BARTLETT REGIONAL HOSPITAL,AK,JUNEAU,020008,3260 HOSPITAL DR,99801,58.329277,-134.46886,42,"3260 HOSPITAL DR, JUNEAU, AK, 99801",Match,Exact,"3260 HOSPITAL DR, JUNEAU, AK, 99801",638014621,L,2,110,400,4007
Short term,TRUE,FALSE,FALSE,PETERSBURG MEDICAL CENTER,AK,PETERSBURG,020009,103 FRAM ST (BOX 589),99833,56.812466,-132.95596,43,"103 FRAM ST (BOX 589), PETERSBURG, AK, 99833",Match,Exact,"103 FRAM ST, PETERSBURG, AK, 99833",191278489,R,2,195,200,2015
Short term,TRUE,FALSE,FALSE,CORDOVA COMMUNITY MEDICAL CENTER,AK,CORDOVA,020010,"602 CHASE AVE, BOX 160",99574,60.54132,-145.7529,44,"602 CHASE AVE, BOX 160, CORDOVA, AK, 99574",Match,Exact,"602 CHASE AVE, CORDOVA, AK, 99574",636161872,R,2,261,200,1300
Short term,TRUE,FALSE,FALSE,PROVIDENCE SEWARD HOSPITAL,AK,SEWARD,020011,417 FIRST STREET (PO BOX 365),99664,60.105114,-149.44545,45,"417 FIRST STREET (PO BOX 365), SEWARD, AK, 99664",Match,Non_Exact,"417 1ST AVE, SEWARD, AK, 99664",646851918,R,2,122,1300,2045
Short term,TRUE,FALSE,FALSE,FAIRBANKS MEMORIAL HOSPITAL,AK,FAIRBANKS,020012,1650 COWLES STREET,99701,64.8346,-147.73901,46,"1650 COWLES STREET, FAIRBANKS, AK, 99701",Match,Exact,"1650 COWLES ST, FAIRBANKS, AK, 99701",190923912,L,2,90,200,2030
Short term,TRUE,FALSE,FALSE,PROVIDENCE KODIAK ISLAND MEDICAL CENTE,AK,KODIAK,020013,1915 EAST REZANOF DR,99615,57.80065,-152.3742,47,"1915 EAST REZANOF DR, KODIAK, AK, 99615",Match,Exact,"1915 E REZANOF DR, KODIAK, AK, 99615",646575868,L,2,150,200,1021
Short term,TRUE,FALSE,FALSE,SOUTH PENINSULA HOSPITAL,AK,HOMER,020014,4300 BARTLETT ST,99603,59.651226,-151.55014,48,"4300 BARTLETT ST, HOMER, AK, 99603",Match,Exact,"4300 BARTLETT ST, HOMER, AK, 99603",191010570,L,2,122,1000,1002
Short term,TRUE,FALSE,TRUE,ALASKA REGIONAL HOSPITAL,AK,ANCHORAGE,020017,2801 DEBARR ROAD,99508,61.209717,-149.82915,50,"2801 DEBARR ROAD, ANCHORAGE, AK, 99508",Match,Exact,"2801 DEBARR RD, ANCHORAGE, AK, 99508",190827027,L,2,20,901,1036
Short term,TRUE,FALSE,FALSE,CENTRAL PENINSULA GENERAL HOSPITAL,AK,SOLDOTNA,020024,250 HOSPITAL PLACE,99669,60.494556,-151.07796,55,"250 HOSPITAL PLACE, SOLDOTNA, AK, 99669",Match,Exact,"250 HOSPITAL PL, SOLDOTNA, AK, 99669",191032926,R,2,122,500,3040
Short term,TRUE,TRUE,TRUE,ALASKA NATIVE MEDICAL CENTER,AK,ANCHORAGE,020026,4315 DIPLOMACY DR,99508,61.18184,-149.80246,57,"4315 DIPLOMACY DR, ANCHORAGE, AK, 99508",Match,Exact,"4315 DIPLOMACY DR, ANCHORAGE, AK, 99508",190811485,R,2,20,1602,4006
Critical Access,TRUE,FALSE,FALSE,PROVIDENCE SEWARD HOSPITAL,AK,SEWARD,021302,"417 FIRST AVENUE, PO BOX 365",99664,60.105114,-149.44545,60,"417 FIRST AVENUE, PO BOX 365, SEWARD, AK, 99664",Match,Exact,"417 1ST AVE, SEWARD, AK, 99664",646851918,R,2,122,1300,2045
Critical Access,TRUE,TRUE,FALSE,SITKA COMMUNITY HOSPITAL,AK,SITKA,021303,209 MOLLER DRIVE,99835,57.05812,-135.34624,61,"209 MOLLER DRIVE, SITKA, AK, 99835",Match,Exact,"209 MOLLER DR, SITKA, AK, 99835",638509564,L,2,220,200,2005
Critical Access,TRUE,TRUE,FALSE,PROVIDENCE KODIAK ISLAND MEDICAL CTR,AK,KODIAK,021306,1915 EAST REZANOF DRIVE,99615,57.80065,-152.3742,63,"1915 EAST REZANOF DRIVE, KODIAK, AK, 99615",Match,Exact,"1915 E REZANOF DR, KODIAK, AK, 99615",646575868,L,2,150,200,1021
Critical Access,TRUE,TRUE,FALSE,SOUTH PENINSULA HOSPITAL,AK,HOMER,021313,4300 BARTLETT ST,99603,59.651226,-151.55014,48,"4300 BARTLETT ST, HOMER, AK, 99603",Match,Exact,"4300 BARTLETT ST, HOMER, AK, 99603",191010570,L,2,122,1000,1002
Short term,TRUE,FALSE,FALSE,ABRAZO MARYVALE CAMPUS,AZ,PHOENIX,030001,5102 WEST CAMPBELL AVENUE,85031,33.502148,-112.16888,70,"5102 WEST CAMPBELL AVENUE, PHOENIX, AZ, 85031",Match,Exact,"5102 W CAMPBELL AVE, PHOENIX, AZ, 85031",128951616,R,4,13,109400,3010
Short term,TRUE,TRUE,TRUE,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,AZ,PHOENIX,030002,1111 EAST MCDOWELL ROAD,85006,33.465706,-112.05947,71,"1111 EAST MCDOWELL ROAD, PHOENIX, AZ, 85006",Match,Exact,"1111 E MCDOWELL RD, PHOENIX, AZ, 85006",128213281,R,4,13,113203,2004
Short term,TRUE,TRUE,FALSE,PHOENIX MEMORIAL HOSPITAL,AZ,PHOENIX,030003,1201 SOUTH 7TH STREET,85007,33.435963,-112.08251,72,"1201 SOUTH 7TH STREET, PHOENIX, AZ, 85007",Match,Non_Exact,"1201 S 7TH AVE, PHOENIX, AZ, 85007",128212159,L,4,13,114900,2005
Short term,TRUE,FALSE,TRUE,TUCSON MEDICAL CENTER,AZ,TUCSON,030006,5301 EAST GRANT ROAD,85712,32.250675,-110.879715,74,"5301 EAST GRANT ROAD, TUCSON, AZ, 85712",Match,Exact,"5301 E GRANT RD, TUCSON, AZ, 85712",121179735,L,4,19,2904,2012
Short term,TRUE,FALSE,FALSE,VERDE VALLEY MEDICAL CENTER,AZ,COTTONWOOD,030007,269 SOUTH CANDY LANE,86326,34.73843,-112.0311,75,"269 SOUTH CANDY LANE, COTTONWOOD, AZ, 86326",Match,Exact,"269 S CANDY LN, COTTONWOOD, AZ, 86326",159508523,R,4,25,2001,1012
Short term,TRUE,FALSE,FALSE,PHOENIX REGIONAL MEDICAL CENTER,AZ,PHOENIX,030008,1947 EAST THOMAS RD,85016,33.480278,-112.04034,76,"1947 EAST THOMAS RD, PHOENIX, AZ, 85016",Match,Exact,"1947 E THOMAS RD, PHOENIX, AZ, 85016",640241966,R,4,13,111602,1000
Short term,TRUE,FALSE,FALSE,KINO COMMUNITY HOSPITAL,AZ,TUCSON,030009,2800 EAST AJO WAY,85713,32.177944,-110.931564,77,"2800 EAST AJO WAY, TUCSON, AZ, 85713",Match,Exact,"2800 E AJO WAY, TUCSON, AZ, 85713",642176593,R,4,19,410501,1012
Short term,TRUE,FALSE,TRUE,ST. MARY'S HOSPITAL,AZ,TUCSON,030010,1601 WEST ST MARY'S ROAD,85745,32.228836,-110.99928,78,"1601 WEST ST MARY'S ROAD, TUCSON, AZ, 85745",Match,Non_Exact,"1601 W SAINT MARYS RD, TUCSON, AZ, 85745",121227445,L,4,19,4415,1000
Short term,TRUE,FALSE,TRUE,ST JOSEPH'S HOSPITAL,AZ,TUCSON,030011,350 NORTH WILMOT ROAD,85711,32.225845,-110.857925,79,"350 NORTH WILMOT ROAD, TUCSON, AZ, 85711",Match,Exact,"350 N WILMOT RD, TUCSON, AZ, 85711",648146200,R,4,19,4068,1017
Short term,TRUE,TRUE,TRUE,YAVAPAI REGIONAL MEDICAL CENTER,AZ,PRESCOTT,030012,1003 WILLOW CREEK ROAD,86301,34.558964,-112.482086,80,"1003 WILLOW CREEK ROAD, PRESCOTT, AZ, 86301",Match,Exact,"1003 WILLOW CREEK RD, PRESCOTT, AZ, 86301",608212855,R,4,25,900,2000
Short term,TRUE,FALSE,FALSE,YUMA REGIONAL MEDICAL CENTER,AZ,YUMA,030013,2400 SOUTH AVENUE A,85364,32.683876,-114.63326,81,"2400 SOUTH AVENUE A, YUMA, AZ, 85364",Match,Exact,"2400 S AVE A, YUMA, AZ, 85364",129668624,R,4,27,1004,3006
Short term,TRUE,TRUE,TRUE,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,AZ,PHOENIX,030014,250 EAST DUNLAP AVENUE,85020,33.56776,-112.071144,82,"250 EAST DUNLAP AVENUE, PHOENIX, AZ, 85020",Match,Exact,"250 E DUNLAP AVE, PHOENIX, AZ, 85020",128206525,L,4,13,104600,2019
Short term,TRUE,FALSE,FALSE,BANNER CASA GRANDE MEDICAL CENTER,AZ,CASA GRANDE,030016,1800 EAST FLORENCE BOULEVARD,85222,32.879593,-111.708145,83,"1800 EAST FLORENCE BOULEVARD, CASA GRANDE, AZ, 85222",Match,Non_Exact,"1800 E FLORENCE BLVD, CASA GRANDE, AZ, 85122",129321087,R,4,21,1405,2013
Short term,TRUE,FALSE,FALSE,MESA GENERAL HOSPITAL,AZ,MESA,030017,515 NORTH MESA DRIVE,85201,33.42525,-111.8228,84,"515 NORTH MESA DRIVE, MESA, AZ, 85201",Match,Exact,"515 N MESA DR, MESA, AZ, 85201",128923329,R,4,13,420902,2010
Short term,TRUE,FALSE,FALSE,BANNER MESA MEDICAL CENTER,AZ,MESA,030018,1010 NORTH COUNTRY CLUB DRIVE,85201,33.43313,-111.839905,85,"1010 NORTH COUNTRY CLUB DRIVE, MESA, AZ, 85201",Match,Exact,"1010 N COUNTRY CLUB DR, MESA, AZ, 85201",128234825,L,4,13,421102,4002
Short term,TRUE,FALSE,FALSE,"TEMPE ST LUKE'S HOSPITAL, A CAMPUS OF ST LUKE'S ME",AZ,TEMPE,030019,1500 S MILL AVE,85281,33.412598,-111.93988,86,"1500 S MILL AVE, TEMPE, AZ, 85281",Match,Non_Exact,"1500 S MILL AVE, TEMPE, AZ, 85281",640590614,R,4,13,319000,1007
Short term,TRUE,TRUE,FALSE,MARICOPA MEDICAL CENTER,AZ,PHOENIX,030022,2601 EAST ROOSEVELT STREET,85008,33.458553,-112.02549,88,"2601 EAST ROOSEVELT STREET, PHOENIX, AZ, 85008",Match,Exact,"2601 E ROOSEVELT ST, PHOENIX, AZ, 85008",128940286,R,4,13,113400,1002
Short term,TRUE,TRUE,TRUE,FLAGSTAFF MEDICAL CENTER,AZ,FLAGSTAFF,030023,1200 NORTH BEAVER STREET,86001,35.209156,-111.644966,89,"1200 NORTH BEAVER STREET, FLAGSTAFF, AZ, 86001",Match,Exact,"1200 N BEAVER ST, FLAGSTAFF, AZ, 86001",188998425,R,4,5,200,2030
Short term,TRUE,TRUE,TRUE,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,PHOENIX,030024,350 WEST THOMAS ROAD,85013,33.480316,-112.07885,90,"350 WEST THOMAS ROAD, PHOENIX, AZ, 85013",Match,Exact,"350 W THOMAS RD, PHOENIX, AZ, 85013",128919248,R,4,13,110501,3009
Short term,TRUE,FALSE,FALSE,WICKENBURG REGIONAL HOSPITAL,AZ,WICKENBURG,030025,520 ROSE LANE,85390,33.978058,-112.74,91,"520 ROSE LANE, WICKENBURG, AZ, 85390",Match,Exact,"520 ROSE LN, WICKENBURG, AZ, 85390",639295140,L,4,13,40502,3026
Short term,TRUE,FALSE,FALSE,COPPER QUEEN COMMUNITY HOSPITAL (CLOSED),AZ,BISBEE,030027,101 COLE AVE,85603,31.417145,-109.88325,92,"101 COLE AVE, BISBEE, AZ, 85603",Match,Exact,"101 COLE AVE, BISBEE, AZ, 85603",639322781,L,4,3,1100,1078
Short term,TRUE,FALSE,TRUE,ABRAZO CENTRAL CAMPUS,AZ,PHOENIX,030030,2000 WEST BETHANY HOME ROAD,85015,33.524124,-112.10198,93,"2000 WEST BETHANY HOME ROAD, PHOENIX, AZ, 85015",Match,Exact,"2000 W BETHANY HOME RD, PHOENIX, AZ, 85015",639304817,R,4,13,106802,3004
Short term,TRUE,FALSE,FALSE,TUCSON GENERAL HOSPITAL,AZ,TUCSON,030035,3838 NORTH CAMPBELL AVENUE,85719,32.276524,-110.94379,96,"3838 NORTH CAMPBELL AVENUE, TUCSON, AZ, 85719",Match,Exact,"3838 N CAMPBELL AVE, TUCSON, AZ, 85719",612970378,R,4,19,2702,3004
Short term,TRUE,FALSE,FALSE,CHANDLER REGIONAL MEDICAL CENTER,AZ,CHANDLER,030036,1955 WEST FRYE ROAD,85224,33.298702,-111.875,97,"1955 WEST FRYE ROAD, CHANDLER, AZ, 85224",Match,Exact,"1955 W FRYE RD, CHANDLER, AZ, 85224",639826182,L,4,13,523103,4008
Short term,TRUE,FALSE,FALSE,ST LUKE'S MEDICAL CENTER,AZ,PHOENIX,030037,1800 EAST VAN BUREN STREET,85006,33.451435,-112.0432,98,"1800 EAST VAN BUREN STREET, PHOENIX, AZ, 85006",Match,Exact,"1800 E VAN BUREN ST, PHOENIX, AZ, 85006",128214775,L,4,13,113300,2017
Short term,TRUE,FALSE,TRUE,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,SCOTTSDALE,030038,7400 EAST OSBORN ROAD,85251,33.487656,-111.923195,99,"7400 EAST OSBORN ROAD, SCOTTSDALE, AZ, 85251",Match,Exact,"7400 E OSBORN RD, SCOTTSDALE, AZ, 85251",639296678,L,4,13,217201,2039
Short term,TRUE,FALSE,FALSE,CARONDELET HOLY CROSS HOSPITAL - CLOSED,AZ,NOGALES,030040,1171 WEST TARGET RANGE ROAD,85621,31.341055,-110.95887,100,"1171 WEST TARGET RANGE ROAD, NOGALES, AZ, 85621",Match,Exact,"1171 W TARGET RANGE RD, NOGALES, AZ, 85621",120885349,R,4,23,966401,1019
Short term,TRUE,FALSE,FALSE,NORTHERN COCHISE COMMUNITY HOSPITAL,AZ,WILLCOX,030041,901 WEST REX ALLEN DRIVE,85643,32.264244,-109.837715,101,"901 WEST REX ALLEN DRIVE, WILLCOX, AZ, 85643",Match,Exact,"901 W REX ALLEN DR, WILLCOX, AZ, 85643",120968414,L,4,3,202,3061
Short term,TRUE,TRUE,FALSE,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,AZ,SPRINGERVILLE,030046,118 SOUTH MOUNTAIN AVENUE,85938,34.1297,-109.288025,103,"118 SOUTH MOUNTAIN AVENUE, SPRINGERVILLE, AZ, 85938",Match,Exact,"118 S MOUNTAIN AVE, SPRINGERVILLE, AZ, 85938",629105834,R,4,1,970501,2000
Short term,TRUE,FALSE,FALSE,OMNI REGIONAL MEDICAL CENTER,AZ,GLOBE,030051,1100 MONROE ST,85501,33.394386,-110.775024,107,"1100 MONROE ST, GLOBE, AZ, 85501",Match,Exact,"1100 MONROE ST, GLOBE, AZ, 85501",159303817,R,4,7,1200,2019
Short term,TRUE,FALSE,FALSE,BENSON HOSPITAL,AZ,BENSON,030054,450 SOUTH OCOTILLO,85602,31.96467,-110.30714,108,"450 SOUTH OCOTILLO, BENSON, AZ, 85602",Match,Non_Exact,"450 S OCOTILLO AVE, BENSON, AZ, 85602",642482131,L,4,3,301,2010
Short term,TRUE,FALSE,FALSE,VALLEY VIEW COMMUNITY HOSPITAL,AZ,YOUNGTOWN,030057,12207 113TH AVENUE,85363,33.595184,-112.30282,110,"12207 113TH AVENUE, YOUNGTOWN, AZ, 85363",Match,Non_Exact,"12207 N 113TH AVE, YOUNGTOWN, AZ, 85363",639304288,R,4,13,71600,1008
Short term,TRUE,FALSE,FALSE,ARIZONA SURGICAL HOSPITAL,AZ,PHOENIX,030059,6501 NORTH 19TH AVENUE,85015,33.531643,-112.10053,111,"6501 NORTH 19TH AVENUE, PHOENIX, AZ, 85015",Match,Non_Exact,"6501 N 19TH DR, PHOENIX, AZ, 85015",128205300,R,4,13,106802,1013
Short term,TRUE,FALSE,FALSE,COBRE VALLEY COMMUNITY HOSPITAL,AZ,GLOBE,030060,5880 S HOSPITAL DRIVE,85501,33.4066,-110.82574,112,"5880 S HOSPITAL DRIVE, GLOBE, AZ, 85501",Match,Exact,"5880 HOSPITAL DR, GLOBE, AZ, 85501",159337720,R,4,7,900,2143
Short term,TRUE,FALSE,TRUE,BANNER BOSWELL MEDICAL CENTER,AZ,SUN CITY,030061,10401 WEST THUNDERBIRD BOULEVARD,85351,33.60489,-112.28333,113,"10401 WEST THUNDERBIRD BOULEVARD, SUN CITY, AZ, 85351",Match,Exact,"10401 W THUNDERBIRD BLVD, SUN CITY, AZ, 85351",128163855,L,4,13,71503,3017
Short term,TRUE,FALSE,FALSE,SCOTTSDALE COMMUNITY HOSPITAL,AZ,SCOTTSDALE,030063,8435 EAST MCDOWELL ROAD,85257,33.46582,-111.89961,115,"8435 EAST MCDOWELL ROAD, SCOTTSDALE, AZ, 85257",Match,Exact,"8435 E MCDOWELL RD, SCOTTSDALE, AZ, 85257",128922762,R,4,13,218300,2000
Short term,TRUE,TRUE,TRUE,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,TUCSON,030064,1501 NORTH CAMPBELL AVENUE,85724,32.240734,-110.943985,116,"1501 NORTH CAMPBELL AVENUE, TUCSON, AZ, 85724",Match,Exact,"1501 N CAMPBELL AVE, TUCSON, AZ, 85724",121173734,L,4,19,1500,1013
Short term,TRUE,FALSE,TRUE,BANNER DESERT MEDICAL CENTER,AZ,MESA,030065,1400 SOUTH  DOBSON ROAD,85202,33.38917,-111.874664,117,"1400 SOUTH  DOBSON ROAD, MESA, AZ, 85202",Match,Exact,"1400 S DOBSON RD, MESA, AZ, 85202",243913557,R,4,13,422205,1002
Short term,TRUE,FALSE,FALSE,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,SAFFORD,030068,1600 SOUTH 20TH AVENUE,85546,32.82173,-109.732994,119,"1600 SOUTH 20TH AVENUE, SAFFORD, AZ, 85546",Match,Exact,"1600 S 20TH AVE, SAFFORD, AZ, 85546",128065722,R,4,9,961202,1018
Short term,TRUE,FALSE,FALSE,HAVASU REGIONAL MEDICAL CENTER,AZ,LAKE HAVASU CITY,030069,101 CIVIC CENTER LANE,86403,34.479874,-114.33957,120,"101 CIVIC CENTER LANE, LAKE HAVASU CITY, AZ, 86403",Match,Exact,"101 CIVIC CENTER LN, LAKE HAVASU CITY, AZ, 86403",618633821,R,4,15,953000,1008
Short term,FALSE,TRUE,FALSE,PHOENIX INDIAN MEDICAL CENTER,AZ,PHOENIX,030078,4212 NORTH 16TH STREET,85016,33.496834,-112.04761,125,"4212 NORTH 16TH STREET, PHOENIX, AZ, 85016",Match,Exact,"4212 N 16TH ST, PHOENIX, AZ, 85016",639304887,L,4,13,108602,2006
Short term,TRUE,FALSE,FALSE,EL DORADO HOSPITAL - CLOSED,AZ,TUCSON,030080,1400 NORTH WILMOT ROAD,85712,32.23978,-110.85788,127,"1400 NORTH WILMOT ROAD, TUCSON, AZ, 85712",Match,Exact,"1400 N WILMOT RD, TUCSON, AZ, 85712",121180673,R,4,19,4067,1007
Short term,TRUE,FALSE,FALSE,ABRAZO SCOTTSDALE CAMPUS,AZ,PHOENIX,030083,3929 EAST BELL ROAD,85032,33.64069,-111.99819,130,"3929 EAST BELL ROAD, PHOENIX, AZ, 85032",Match,Exact,"3929 E BELL RD, PHOENIX, AZ, 85032",639303788,R,4,13,103303,1000
Short term,TRUE,FALSE,TRUE,NORTHWEST MEDICAL CENTER,AZ,TUCSON,030085,6200 NORTH LA CHOLLA BOULEVARD,85741,32.31456,-111.01214,132,"6200 NORTH LA CHOLLA BOULEVARD, TUCSON, AZ, 85741",Match,Exact,"6200 N LA CHOLLA BLVD, TUCSON, AZ, 85741",121408083,R,4,19,4616,1010
Short term,TRUE,TRUE,TRUE,SCOTTSDALE SHEA MEDICAL CENTER,AZ,SCOTTSDALE,030087,9003 EAST SHEA BOULEVARD,85260,33.58255,-111.88584,134,"9003 EAST SHEA BOULEVARD, SCOTTSDALE, AZ, 85260",Match,Exact,"9003 E SHEA BLVD, SCOTTSDALE, AZ, 85260",128922150,R,4,13,216810,1004
Short term,TRUE,FALSE,TRUE,BANNER THUNDERBIRD MEDICAL CENTER,AZ,GLENDALE,030089,5555 WEST THUNDERBIRD ROAD,85306,33.61075,-112.18045,135,"5555 WEST THUNDERBIRD ROAD, GLENDALE, AZ, 85306",Match,Exact,"5555 W THUNDERBIRD RD, GLENDALE, AZ, 85306",639284377,L,4,13,104224,3007
Short term,TRUE,FALSE,FALSE,COMMUNITY GENERAL HOSPITAL,AZ,HOLBROOK,030091,500 EAST IOWA,86025,34.90909,-110.15375,136,"500 EAST IOWA, HOLBROOK, AZ, 86025",Match,Non_Exact,"500 E IOWA ST, HOLBROOK, AZ, 86025",172627196,L,4,17,960200,1161
Short term,TRUE,FALSE,FALSE,HONORHEALTH DEER VALLEY MEDICAL CENTER,AZ,PHOENIX,030092,19829 NORTH 27TH AVENUE,85027,33.66609,-112.11723,137,"19829 NORTH 27TH AVENUE, PHOENIX, AZ, 85027",Match,Exact,"19829 N 27TH AVE, PHOENIX, AZ, 85027",650135745,L,4,13,616400,3015
Short term,TRUE,FALSE,FALSE,BANNER DEL E. WEBB MEDICAL CENTER,AZ,SUN CITY WEST,030093,14502 WEST MEEKER BOULEVARD,85375,33.65847,-112.3715,138,"14502 WEST MEEKER BOULEVARD, SUN CITY WEST, AZ, 85375",Match,Exact,"14502 W MEEKER BLVD, SUN CITY WEST, AZ, 85375",128333405,L,4,13,40507,1006
Short term,TRUE,FALSE,FALSE,ABRAZO ARROWHEAD CAMPUS,AZ,GLENDALE,030094,18701 NORTH 67TH AVENUE,85308,33.655006,-112.20296,139,"18701 NORTH 67TH AVENUE, GLENDALE, AZ, 85308",Match,Exact,"18701 N 67TH AVE, GLENDALE, AZ, 85308",639284747,R,4,13,615900,1017
Short term,TRUE,FALSE,FALSE,AMERICAN TRANSITIONAL HOSPITAL PHOENIX,AZ,PHOENIX,030097,1800 EAST VAN BUREN ST,85006,33.451435,-112.0432,140,"1800 EAST VAN BUREN ST, PHOENIX, AZ, 85006",Match,Exact,"1800 E VAN BUREN ST, PHOENIX, AZ, 85006",128214775,L,4,13,113300,2017
Short term,TRUE,FALSE,FALSE,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,AZ,SPRINGERVILLE,030099,118 SOUTH MOUNTAIN AVE,85938,34.1297,-109.288025,141,"118 SOUTH MOUNTAIN AVE, SPRINGERVILLE, AZ, 85938",Match,Exact,"118 S MOUNTAIN AVE, SPRINGERVILLE, AZ, 85938",629105834,R,4,1,970501,2000
Short term,TRUE,FALSE,FALSE,CARONDELET HEART AND VASCULAR INSTITUTE,AZ,TUCSON,030100,4888 NORTH STONE AVENUE,85704,32.29448,-110.97109,142,"4888 NORTH STONE AVENUE, TUCSON, AZ, 85704",Match,Exact,"4888 N STONE AVE, TUCSON, AZ, 85704",639306145,R,4,19,4710,2004
Short term,TRUE,FALSE,TRUE,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,BULLHEAD CITY,030101,2735 SILVER CREEK ROAD,86442,35.109943,-114.55572,143,"2735 SILVER CREEK ROAD, BULLHEAD CITY, AZ, 86442",Match,Exact,"2735 SILVER CREEK RD, BULLHEAD CITY, AZ, 86442",639098789,R,4,15,951402,3004
Short term,TRUE,FALSE,FALSE,ARIZONA HEART HOSPITAL,AZ,PHOENIX,030102,1930 EAST THOMAS ROAD,85016,33.48029,-112.04053,144,"1930 EAST THOMAS ROAD, PHOENIX, AZ, 85016",Match,Exact,"1930 E THOMAS RD, PHOENIX, AZ, 85016",640241966,L,4,13,110701,2015
Short term,TRUE,FALSE,TRUE,MAYO CLINIC HOSPITAL,AZ,PHOENIX,030103,5777 EAST MAYO BOULEVARD,85054,33.66339,-111.95571,145,"5777 EAST MAYO BOULEVARD, PHOENIX, AZ, 85054",Match,Exact,"5777 E MAYO BLVD, PHOENIX, AZ, 85054",243914995,R,4,13,615200,1011
