id,lat,lon,Name,level
1051,33.4577148,-90.6498969,South Sunflower County Hospital,4
136,33.4573098,-112.0261191,Maricopa Integrated Health System,1
56,33.4403319,-86.0902287,Citizens Baptist Medical Center,3
28,33.4331483,-86.7169497,Grandview Medical Center,3
1753,33.4289096,-94.0481498,Wadley Regional Medical Center,3
1263,33.4238505,-104.5284839,Eastern New Mexico Medical Center,3
1887,33.4137684,-99.811273,Knox County Hospital,4
141,33.4113095,-111.6875079,Banner Baywood Medical Center,3
1016,33.4108155,-91.0349246,Delta Regional Medical Center,3
168,33.4060628,-110.8268096,Cobre Valley Regional Medical Center,4
153,33.3914626,-111.6120874,Mountain Vista Medical Center,3
132,33.3899517,-111.8773528,Banner Desert Medical Center,1
151,33.3840468,-111.7225666,Banner Gateway Medical Center,4
42,33.3719421,-86.990871,Medical West,3
1895,33.3696629,-98.7642024,Hamilton Hospital,4
117,33.3064745,-91.2903586,Chicot Memorial Medical Center,4
142,33.2973867,-111.8746054,Chandler Regional Medical Center,1
175,33.2956419,-110.4178011,San Carlos Apache Healthcare Corporation,4
113,33.2742569,-93.2391848,Magnolia Regional Medical Center,4
40,33.2524139,-86.8130445,Shelby Baptist Medical Center,3
1925,33.2308754,-98.1668764,Faith Community Hospital,4
1778,33.2211103,-96.6824261,Baylor Scott & White Medical Center at - McKinney,3
98,33.2184706,-92.6705605,Medical Center of South Arkansas,3
1790,33.2171729,-97.5944007,Wise Health System,4
166,33.2144943,-111.5656332,Banner Ironwood Medical Center,4
24,33.2041583,-87.5274955,DCH Regional Medical Center,3
1936,33.1898758,-99.1765378,Throckmorton County Memorial Hospital,4
1864,33.1885645,-102.2676561,Brownfield Regional Medical Center,4
1746,33.1776282,-97.0910418,Medical City Denton,2
1813,33.1756887,-94.9715384,Titus Regional Medical Center,3
1910,33.1672287,-101.8162149,Lynn County Hospital District,4
1943,33.1672287,-101.8162149,Lynn County Hospital District,4
43,33.1644466,-86.2552042,Coosa Valley Medical Center,3
1732,33.1596558,-96.6371294,Medical City McKinney,3
1805,33.1579244,-95.5996418,CHRISTUS Mother Frances Hospital - Sulphur Springs,4
1917,33.1481491,-100.2274452,Stonewall Memorial Hospital,4
1273,33.1406443,-107.2424121,Sierra Vista Hospital,4
112,33.1384943,-91.9388616,Ashley County Medical Center,4
1030,33.1246101,-89.0337404,Winston Medical Center,4
1763,33.122106,-96.124325,Hunt Regional Medical Center,4
1070,33.1217974,-90.0128918,University of Mississippi Medical Center Holmes County,4
1841,33.1158928,-96.6730785,Texas Health Presbyterian Hospital Allen,3
1845,33.1055893,-94.1634445,CHRISTUS St. Michael Health System,4
1071,33.105023,-88.5616477,Noxubee General Hospital,4
218,33.0913471,-117.0764499,Palomar Medical Center,2
1881,33.0898689,-98.5844084,Graham Regional Medical Center,4
1812,33.0787108,-96.8010804,Children's Medical Center Plano,0
1069,33.0660808,-89.5882684,Baptist Medical Center Attala,4
1769,33.0452646,-97.0046562,Medical City Lewisville,3
1691,33.0440054,-96.8379001,Texas Health Presbyterian Hospital Plano,2
1898,33.0329967,-94.9594413,UT Health Pittsburg,4
1674,33.0193167,-96.7659719,Medical City Plano,1
1573,32.9765421,-80.0736317,Trident Medical Center,2
1913,32.9687509,-102.8357561,Yoakum County Hospital,4
1269,32.9641457,-103.3479493,Nor-Lea Hospital District,4
247,32.9587164,-115.5544386,Pioneers Memorial Healthcare District,4
1909,32.9451199,-95.307328,CHRISTUS Mother Frances Hospital - Winnsboro,4
1714,32.93355,-97.0937122,Baylor Scott & White Medical Center - Grapevine,2
73,32.9307582,-85.9695088,Russell Medical,3
1802,32.9305573,-97.3104814,Texas Health Harris Methodist Hospital Alliance,4
1265,32.9264282,-105.9347154,Gerald Champion Regional Medical Center,3
1786,32.9181073,-96.5087101,Baylor Scott & White Medical Center - Lake Pointe,3
1770,32.9154581,-96.8699913,Dallas Medical Center,4
1659,32.9113881,-96.7734463,Medical City Dallas,4
1042,32.904683,-90.884362,Sharkey-Issaquena Community Hospital,4
1883,32.8858294,-100.135054,Hamlin Memorial Hospital,4
212,32.8851544,-117.2255383,Scripps Memorial Hospital-La Jolla,2
1861,32.880858,-97.5329888,Texas Health Harris Methodist Hospital Azle,4
157,32.8807401,-111.7097455,Banner Casa Grande Medical Center,4
1655,32.8794383,-96.7632008,Texas Health Presbyterian Hospital Dallas,2
1080,32.8589684,-90.4043083,Baptist Medical Center Yazoo,4
1728,32.8348411,-97.1233363,Texas Health Harris Methodist Hospital Hurst-Euless-Bedford,3
1940,32.8335129,-100.4361001,Fisher County Hospital District,4
395,32.8331777,-83.6360899,"Medical Center, Navicent Health",1
1768,32.8288878,-97.2131084,Medical City North Hills,3
46,32.8246478,-85.1685934,East Alabama Medical Center-Lanier,3
164,32.8227673,-109.7348242,Mt. Graham Regional Medical Center,4
1580,32.8213794,-79.850751,East Cooper Medical Center,3
1656,32.8128222,-96.8356763,Parkland Health & Hospital System,1
1676,32.8095238,-96.837616,Children's Medical Center Dallas,0
180,32.7996759,-117.1546001,Sharp Memorial Hospital,2
1838,32.7996209,-98.1450007,Palo Pinto General Hospital,4
189,32.7977575,-117.151407,Rady Children's Hospital - San Diego,0
1901,32.7959827,-95.4454786,UT Health East Texas Quitman Hospital,4
1658,32.7899372,-96.7805931,Baylor University Medical Center,1
1567,32.7844632,-79.946747,MUSC Health of Medical University of South Carolina,1
1084,32.7827194,-89.2296598,Choctaw Regional Medical Center,4
237,32.7804333,-115.568571,El Centro Regional Medical Center,4
1751,32.7784533,-96.6004473,Dallas Regional Medical Center,4
1081,32.7769108,-88.6774961,John C. Stennis Memorial Hospital,4
1697,32.7609193,-96.8250881,Methodist Dallas Medical Center,1
1043,32.7570462,-89.1064866,Neshoba County General Hospital,4
181,32.7542698,-117.166135,UC San Diego Health,1
1846,32.7539516,-98.8871441,Stephens Memorial Hospital,4
192,32.7515656,-117.16039,Scripps Mercy Hospital,1
1914,32.7491971,-101.9673069,Medical Arts Hospital,4
1734,32.7490985,-97.1159177,Texas Health Arlington Memorial Hospital,4
1809,32.7481906,-97.7856497,Medical City Weatherford,4
1065,32.7416615,-89.5198265,Baptist Medical Center Leake,4
1660,32.7372508,-97.3391024,Texas Health Harris Methodist Hospital Fort Worth,2
1680,32.7362754,-97.3411911,Cook Children's Medical Center,0
1667,32.7296584,-97.345135,Baylor Scott & White All Saints Medical Center - Fort Worth,3
1668,32.7268053,-97.3276062,JPS Health Network,1
1902,32.7218479,-102.6549052,Memorial Hospital,4
1719,32.6931143,-97.1130553,Medical City Arlington,3
1831,32.6876941,-100.9170474,Cogdell Memorial Hospital,4
139,32.6819471,-114.6353801,Yuma Regional Medical Center,4
25,32.6401629,-85.4037506,East Alabama Medical Center,3
417,32.592759,-82.3471716,Emanuel Medical Center,4
1817,32.5921005,-96.3182415,Texas Health Presbyterian Hospital Kaufman,4
1742,32.586731,-97.3168944,Texas Health Huguley Hospital Fort Worth South,4
1046,32.5813235,-90.0830743,Merit Health Madison,4
1078,32.5755918,-89.103632,Laird Hospital,4
1701,32.5370749,-94.3691998,CHRISTUS Good Shepherd Medical Center-Marshall,4
1733,32.533119,-94.730216,Longview Regional Medical Center,3
414,32.5321647,-82.9503836,Fairview Park Hospital,3
63,32.5273863,-85.9097444,Community Hospital,3
1705,32.5008276,-94.7304434,CHRISTUS Good Shepherd Medical Center,3
723,32.4808468,-93.7623157,Ochsner LSU Health Shrevport - Academic Medical Center,1
401,32.480438,-84.9812913,Piedmont Columbus Regional Midtown,2
1690,32.4718235,-99.7325631,Hendrick Health System,3
1852,32.453745,-100.3982409,Rolling Plains Memorial Hospital,4
1264,32.4416059,-104.2579904,Carlsbad Medical Center,3
1836,32.4323888,-97.8032544,Lake Granbury Medical Center,4
155,32.4291928,-110.9485214,Oro Valley Hospital,4
1782,32.4252592,-95.2134143,UT Health North Campus Tyler,4
1855,32.4000272,-98.8210299,Eastland Memorial Hospital,4
1875,32.3882937,-100.8557428,Mitchell County Hospital,4
1754,32.375318,-99.743843,Abilene Regional Medical Center,4
1011,32.3744933,-90.8247936,Merit Health River Region,4
1015,32.3724672,-88.6999985,Anderson Regional Health System,3
1018,32.3705122,-88.6975456,Rush Foundation Hospital,3
33,32.3670831,-86.2853492,Jackson Hospital and Clinic,3
1057,32.365922,-89.4701929,Lackey Memorial Hospital,4
423,32.3643545,-81.3201209,Effingham Hospital,4
1063,32.3540668,-89.6700902,Scott Regional Hospital,4
1681,32.3429531,-95.2908131,CHRISTUS Mother Frances Hospital - Tyler,2
1707,32.3387009,-95.2911397,UT Health Tyler,1
1862,32.3383953,-102.5474191,Permian Regional Medical Center,4
1006,32.332658,-90.1653473,St. Dominic-Jackson Memorial Hospital,4
1797,32.3321172,-97.4386255,Texas Health Harris Methodist Hospital Cleburne,4
1004,32.3306493,-90.1742279,University of Mississippi Medical Center,1
27,32.3279556,-86.2777512,Baptist Medical Center South,2
1028,32.3254871,-90.1053085,Merit Health River Oaks,3
1008,32.3150536,-90.1794976,Mississippi Baptist Medical Center,4
1822,32.3056413,-96.6420809,Ennis Regional Medical Center,4
415,32.2962295,-83.4842746,Taylor Regional Hospital,3
1012,32.2876401,-90.2545231,Merit Health Central,3
1032,32.286473,-90.0348407,Merit Health Rankin,4
165,32.2649125,-109.838086,Northern Cochise Community Hospital,4
1776,32.2493786,-101.4523806,Scenic Mountain Medical Center,4
137,32.2410854,-110.946286,Banner - University Medical Center Tucson,1
1826,32.2225376,-98.2041019,Texas Health Harris Methodist Hospital Stephenville,4
420,32.2071314,-82.377752,Meadows Regional Medical Center,4
154,32.1763145,-110.9306077,Banner - University Medical Center South,4
1784,32.16988,-95.844688,UT Health Athens,4
1900,32.1673525,-94.3468765,UT Health East Texas Carthage Hospital,4
1848,32.1611314,-94.7955386,UT Health Henderson,4
1829,32.0836254,-96.5034767,Navarro Regional Hospital,4
400,32.0311034,-81.0891667,Memorial Health,1
1075,32.0303314,-88.7259885,H. C. Watkins Memorial Hospital,4
1808,32.0117942,-97.0995476,Hill Regional Hospital,4
1735,31.9967021,-102.0996081,Midland Memorial Hospital,3
406,31.9775657,-83.7812905,Crisp Regional Hospital,4
1058,31.969099,-89.886392,Simpson General Hospital,4
172,31.9649438,-110.3084953,Benson Hospital,4
1854,31.9602405,-95.270566,UT Health Jacksonville,4
1061,31.9462692,-90.984382,Claiborne County Medical Center,4
1868,31.9384049,-95.2477966,CHRISTUS Mother Frances Hospital - Jacksonville,4
1907,31.9235874,-98.7058385,Comanche County Medical Center,4
67,31.8887641,-85.1563565,Medical Center Barbour,3
421,31.8800952,-81.5873716,Winn Army Community Hospital,4
1054,31.8711038,-89.7291859,Magee General Hospital,4
1068,31.8702709,-90.4148354,Copia County Medical Center,4
1749,31.8514505,-102.3660218,Odessa Regional Medical Center,4
1923,31.8495205,-103.0904312,Winkler County Memorial Hospital,4
1703,31.8452597,-102.3736853,Medical Center Health System,2
61,31.8290939,-86.64627,L. V. Stabler Memorial Hospital,3
1874,31.8284628,-99.4256044,Coleman County Medical Center,4
1745,31.8216133,-106.4624893,William Beaumont Army Medical Center,3
1760,31.7907746,-106.2650823,The Hospitals of Providence East Campus,4
57,31.7850747,-85.9604299,Troy Regional Medical Center,3
1858,31.7780188,-97.5887728,Goodall-Witcher Hospital Authority,4
1720,31.7776439,-106.4808963,The Hospitals of Providence Sierra Campus,4
1723,31.7714531,-106.4344878,University Medical Center of El Paso,1
1711,31.7699879,-106.5007988,The Hospitals of Providence Memorial Campus,4
1669,31.7699621,-106.4990287,Las Palmas Medical Center,3
419,31.76996,-82.3501424,Appling Healthcare System,4
1713,31.756534,-106.3495064,Del Sol Medical Center,2
1926,31.750092,-99.9629259,Ballinger Memorial Hospital,4
1773,31.7327337,-95.6280207,Palestine Regional Medical Center,3
1884,31.7031177,-98.1134194,Hamilton General Hospital,4
68,31.6942741,-87.7759489,Grove Hill Memorial Hospital,3
1014,31.6851352,-89.1409758,South Central Regional Medical Center,3
1810,31.677218,-98.993508,Brownwood Regional Medical Center,4
1824,31.6738076,-96.4798396,Parkview Regional Hospital,4
1044,31.6733795,-88.6343747,Wayne General Hospital,4
1771,31.6529742,-94.6556101,Nacogdoches Medical Center,4
1067,31.638934,-89.553792,Covington County Hospital,4
1780,31.613843,-94.6488653,Nacogdoches Memorial Hospital,3
1059,31.5942403,-89.8727495,Jefferson Davis Community Hospital,4
1893,31.5938303,-102.8834843,Ward Memorial Hospital,4
1041,31.5892013,-90.4580392,King's Daughters Medical Center,4
1073,31.554346,-90.099509,Lawrence County Hospital,4
159,31.552791,-110.2300732,Canyon Vista Medical Center,3
74,31.5311947,-87.895053,Jackson Medical Center,3
1918,31.5310201,-96.5298803,Limestone Medical Center,4
1025,31.5279831,-91.3884516,Natchez Community Hospital,4
70,31.498257,-87.3206816,Monroe County Hospital,3
1722,31.4890708,-97.1576467,Baylor Scott & White Medical Center - Hillcrest,2
1072,31.4733424,-90.8845688,Franklin County Memorial Hospital,4
1687,31.4652085,-100.4343879,Shannon Medical Center,3
59,31.451328,-85.632075,Dale Medical Center,3
1880,31.434971,-97.779125,Coryell Memorial Hospital,4
1781,31.4181027,-100.4696775,San Angelo Community Medical Center,3
176,31.4175897,-109.8827933,Copper Queen Community Hospital,4
1896,31.4014987,-103.5139602,Reeves County Hospital,4
1083,31.3464455,-88.9387303,Perry County General Hospital,4
1758,31.3363231,-94.7421221,CHI St. Luke's Health Memorial Lufkin,4
1908,31.3337184,-93.8630905,Sabine County Hospital,4
1020,31.3257347,-89.3673088,Merit Health Wesley,4
53,31.318647,-85.855114,Medical Center Enterprise,3
1007,31.3185784,-89.3295264,Forrest General Hospital,2
725,31.3151413,-92.4500652,Rapides Regional Medical Center,2
60,31.2962978,-86.4947624,Andalusia Health,3
66,31.2919852,-86.2542062,Mizell Memorial Hospital,3
1037,31.25594,-89.805606,Marion General Hospital,4
1026,31.2510174,-90.4744002,Southwest Mississippi Regional Medical Center,3
41,31.2379068,-85.456757,Flowers Hospital,3
1927,31.2213223,-99.8481426,Concho County Hospital,4
26,31.2167252,-85.3630676,Southeast Alabama Medical Center,2
1086,31.1547356,-88.5603448,Greene County Hospital,4
1783,31.1269058,-97.7763263,Carl R. Darnall Army Medical Center,3
72,31.1268079,-87.0734952,D. W. McMillan Memorial Hospital,3
1077,31.1204524,-90.1558215,Walthall County General Hospital,2
1871,31.1176214,-99.3469324,Heart of Texas Memorial Hospital,4
1748,31.1133483,-97.8011834,AdventHealth Central Texas,4
1066,31.0902578,-91.0679807,Field Memorial Community Hospital,4
1663,31.0776472,-97.3639792,Baylor Scott & White Medical Center - Temple,1
1815,31.0729022,-97.6831302,Seton Medical Center Harker Heights,4
1794,31.0726368,-97.3755467,Baylor Scott & White Medical Center - Temple,0
1888,31.0724144,-98.1863598,AdventHealth Rollins Brook,4
1937,31.0474882,-104.8280785,Culberson Hospital,4
69,31.0165441,-87.47634,Atmore Community Hospital,3
1892,30.9422912,-95.910442,CHI St. Joseph Health Madison Hospital,4
1879,30.9385489,-103.308694,Pecos County Memorial Hospital,4
1050,30.9219199,-88.5937848,George Regional Hospital,4
1933,30.9148778,-101.907382,Iraan General Hospital,4
1850,30.9080711,-94.0095,CHRISTUS Southeast Texas Jasper Memorial,4
62,30.903945,-87.785172,North Baldwin Infirmary,3
1932,30.8612351,-100.6025818,Schleicher County Medical Center,4
1082,30.8562893,-89.5423618,Pearl River County Hospital,4
1062,30.8455496,-89.1164714,Stone County Hospital,4
411,30.8251841,-83.9720565,John D. Archbold Memorial Hospital,2
1912,30.7760822,-94.4276141,Tyler County Hospital,4
1889,30.7427697,-98.6775504,Baylor Scott & White Medical Center - Llano,4
1873,30.7330977,-98.2367648,Ascension Seton Highland Lakes,4
1816,30.730971,-94.9388546,CHI St. Luke's Health Memorial Livingston,4
50,30.7072875,-88.0985628,USA Health University Hospital,1
1803,30.6986202,-95.5590363,Huntsville Memorial Hospital,4
22,30.6967327,-88.0804373,Mobile Infirmary Medical Center,3
45,30.6852336,-88.1317111,Springhill Memorial Hospital,3
31,30.6789138,-88.1987853,Providence Hospital,3
1744,30.6559292,-96.346709,CHI St. Joseph Regional Health Center,2
1795,30.6259898,-97.688558,St. David's Medical Center,4
1904,30.5912804,-97.4153343,Baylor Scott & White Medical Center - Taylor,4
1788,30.5822251,-96.2795053,College Station Medical Center,3
1789,30.5822251,-96.2795053,Baylor Scott & White Hospital Medical Center - College Station,3
1762,30.5670699,-97.6512507,Ascension Seton Williamson,2
1767,30.5634437,-97.6846195,Baylor Scott & White Medical Center - Round Rock,4
1939,30.5633659,-100.6344976,Lillian M. Hudspeth Memorial Hospital,4
1047,30.5523315,-89.6647868,Highland Community Hospital,4
1798,30.5320872,-97.8117142,Cedar Park Regional Medical Center,4
1872,30.5202339,-96.7164547,CHI St. Joseph Health Burleson Hospital,4
48,30.5190265,-87.8883067,Thomas Hospital,3
1766,30.5111373,-97.7143455,St. David's Round Rock Medical Center,2
1930,30.498798,-99.7783187,Kimble Hospital,4
370,30.4760103,-87.2129488,Sacred Heart Hospital Pensacola,2
724,30.4670926,-90.4587173,North Oaks Medical Center,2
373,30.4564874,-84.2616255,Tallahassee Memorial HealthCare,2
391,30.4545977,-86.6335332,Fort Walton Beach Medical Center,2
1034,30.4441133,-89.0932131,Garden Park Medical Center,3
366,30.4294815,-87.2312753,Baptist Hospital,2
55,30.4260938,-87.6843079,South Baldwin Regional Medical Center,3
1031,30.4140748,-88.780808,Singing River Health System,3
1694,30.4114435,-97.7062822,St. David's North Austin Medical Center,4
727,30.4112395,-90.0808626,Lakeview Regional Medical Center,3
1799,30.4053779,-97.7438081,Ascension Seton Northwest,4
722,30.4032304,-91.1085456,Our Lady of the Lake Regional Medical Center,2
1023,30.3958649,-88.8896523,Merit Health Biloxi,3
1894,30.3925839,-96.0776415,CHI St. Joseph Health Grimes Hospital,4
1867,30.3840103,-103.6707317,Big Bend Regional Medical Center,4
1009,30.3762704,-88.5310384,Singing River Health System,3
1013,30.3675852,-89.1155468,Memorial Hospital at Gulfport,2
369,30.348622,-81.6641394,UF Health Jacksonville,1
1800,30.3329446,-97.9716321,Baylor Scott & White Medical Center - Lakeway,4
1053,30.3172291,-89.3547281,Hancock Medical Center,4
394,30.315687,-81.6637016,Wolfson Children's Hospital,0
1821,30.3058537,-97.7410337,Heart Hospital of Austin,4
1677,30.305555,-97.74532,Ascension Seton Medical Center Austin,4
1737,30.3034562,-97.7073463,Dell Children's Medical Center of Central Texas,0
1665,30.2903708,-97.7264791,St. David's Medical Center,4
377,30.2878473,-81.6011644,Memorial Hospital Jacksonville,2
1717,30.2847619,-95.4674008,HCA Houston Healthcare Conroe,3
1743,30.274544,-97.7336075,University Medical Center at Brackenridge,1
1825,30.262904,-98.880174,Hill Country Memorial Hospital,4
1857,30.2268407,-97.8915168,Ascension Seton Southwest,4
1712,30.2261149,-97.7745674,St. David's South Austin Medical Center,2
1704,30.1746102,-95.4539878,Memorial Hermann The Woodlands Hospital,2
387,30.1659644,-81.7376226,Orange Park Medical Center,2
386,30.1596644,-85.6486243,Bay Medical Sacred Heart,2
1819,30.145807,-96.399251,Baylor Scott & White Hospital Medical Center - Brenham,4
1699,30.086975,-94.1321453,CHRISTUS Southeast Texas Hospital - St. Elizabeth,3
1688,30.0707723,-94.1197861,Baptist Hospitals of Southeast Texas,4
1683,30.0207029,-95.4426848,HCA Houston Healthcare Northwest,3
1779,30.0084463,-97.8529453,Ascension Seton Hays,2
726,29.960568,-90.0814661,University Medical Center,1
1859,29.9531252,-96.2601684,CHI St. Joseph Health Bellville Hospital,4
1750,29.9354166,-93.988752,The Medical Center of Southeast Texas,4
1844,29.9353227,-96.8763382,St. Marks Medical Center,4
1942,29.9274997,-95.5896443,HCA Houston Healthcare Cypress Fairbanks,3
1761,29.9274997,-95.5896443,HCA Houston Healthcare Cypress Fairbanks,3
1730,29.9093752,-93.9240564,CHRISTUS Dubuis Hospital of Port Arthur,4
1765,29.8529546,-97.9483947,Central Texas Medical Center,4
1804,29.8473774,-95.4080651,United Memorial Medical Care,4
1709,29.8117863,-95.3130337,Harris Health System,3
1724,29.8115414,-95.430426,Memorial Hermann Greater Heights Hospital,3
1833,29.8035807,-95.4041813,St. Joseph Medical Center,4
1747,29.7874335,-95.7863342,Memorial Hermann Katy Hospital,4
1934,29.7529173,-94.6870285,Bayside Community Hospital,4
1696,29.748483,-95.3662309,St. Joseph Medical Center,3
1807,29.7153753,-98.1231889,CHRISTUS Santa Rosa Hospital - New Braunfels,4
1654,29.7138126,-95.3963819,Memorial Hermann - Texas Medical Center,1
1662,29.7109781,-95.3940865,Harris Health System,1
1675,29.7078462,-95.4016041,Texas Children's Hospital,0
1849,29.6945319,-96.5433977,Columbus Community Hospital,4
1670,29.6932967,-95.5222934,Memorial Hermann - Texas Medical Center,3
1891,29.6730686,-97.6546884,Ascension Seton Edgar B. Davis Hospital,4
1706,29.6612444,-95.1837808,Bayshore Medical Center,3
363,29.6398333,-82.3434662,UF Health Shands Hospital,1
1682,29.6205416,-98.4914012,North Central Baptist Hospital,3
1929,29.5876653,-96.3452913,Rice Medical Center,4
1718,29.582251,-95.207877,Memorial Hermann - Texas Medical Center,3
1756,29.576525,-95.770572,OakBend Medical Center,3
1785,29.5680547,-97.9465307,Guadalupe Regional Medical Center,4
1775,29.5648769,-95.6899231,Memorial Hermann Sugar Land Hospital,4
1791,29.5525384,-98.3479862,Northeast Methodist Hospital,4
1666,29.5412969,-95.1277345,HCA Houston Healthcare Clear Lake,2
1731,29.5200142,-98.429132,Methodist Hospital,4
1856,29.5170372,-97.430171,Gonzales Healthcare Systems,4
1693,29.5140654,-98.576149,Methodist Hospital,4
1764,29.5131098,-98.5900455,CHRISTUS Santa Rosa Health System,4
1700,29.5123587,-98.5745483,Methodist Hospital,4
1652,29.5080538,-98.5722733,Methodist Hospital,3
1661,29.5078141,-98.5774288,University Health System,1
1787,29.490252,-98.547603,Methodist Texsan Hospital,4
1774,29.4668907,-98.697015,CHRISTUS Santa Rosa Health System,4
1882,29.4609714,-96.9395743,Lavaca Medical Center,4
1684,29.4606489,-98.4182935,Brooke Army Medical Center,1
1721,29.4408508,-98.4910208,Methodist Hospital,4
1653,29.4337636,-98.4927788,Baptist Medical Center,4
1739,29.4281027,-98.4982673,CHRISTUS Santa Rosa Health System,0
1726,29.4256583,-98.4896171,Nix Health Care System,4
1738,29.3940715,-94.9858118,HCA Houston Healthcare Clear Lake,4
1837,29.3750182,-100.8926039,Val Verde Regional Medical Center,4
1736,29.3532906,-98.5454083,Southwest General Hospital,4
1796,29.3446085,-98.4383449,Methodist Hospital,4
1885,29.3344958,-99.1344601,Medina Regional Hospital,4
1941,29.3107498,-94.7758738,University of Texas Medical Branch,1
1906,29.3070688,-97.1292917,Yoakum Community Hospital,4
1866,29.2193051,-96.2915027,El Campo Memorial Hospital,4
1905,29.2143201,-99.7681283,Uvalde Memorial Hospital,4
368,29.2001684,-81.0542568,Halifax Health Medical Center of Daytona Beach,2
1818,29.1843698,-95.4048374,Angleton Danbury Campus,4
385,29.1755749,-82.1366778,Ocala Regional Medical Center,2
1843,29.1593165,-98.1730889,Connally Memorial Medical Center,4
1842,29.112434,-97.2833036,Cuero Community Hospital,4
1920,29.0478738,-95.6917378,Sweeny Community Hospital,4
1806,29.0295851,-95.4527189,CHI St. Luke's Health Brazosport,3
1823,28.980217,-95.9916937,Matagorda Regional Medical Center,3
1878,28.969106,-96.635781,Jackson County Hospital District,4
1814,28.9331124,-98.5260352,South Texas Regional Medical Center,4
1915,28.8966611,-99.1171511,Frio Regional Hospital,4
1777,28.854432,-97.0193516,DeTar Healthcare System,4
1886,28.8507318,-97.87827,Otto Kaiser Memorial Hospital,4
393,28.8146209,-81.2836352,Central Florida Regional Hospital,2
1708,28.8135643,-96.9777932,Citizens Medical Center,3
1752,28.8081385,-96.9986111,DeTar Healthcare System,3
1801,28.713229,-100.455679,Fort Duncan Regional Medical Center,4
1899,28.620326,-96.6321635,Memorial Medical Center,4
360,28.526919,-81.3790868,Orlando Regional Medical Center,1
1832,28.5193252,-99.8633349,Dimmit Regional Hospital,4
1828,28.406177,-97.730742,CHRISTUS Spohn Hospital Beeville,4
388,28.351539,-82.6800629,Regional Medical Center Bayonet Point,2
1919,28.3066874,-97.2798699,Refugio County Memorial Hospital,4
382,28.299468,-81.4095251,Osceola Regional Medical Center,2
371,28.0693883,-80.6128994,Health First Holmes Regional Medical Center,2
364,28.060657,-81.9549324,Lakeland Regional Health Medical Center,2
374,27.9820619,-82.4921115,St. Joseph's Hospital,2
362,27.9378917,-82.4596206,Tampa General Hospital,1
1672,27.778251,-97.3948435,CHRISTUS Spohn Hospital Corpus Christi Memorial,2
1811,27.7647683,-98.041818,CHRISTUS Spohn Hospital Alice,4
390,27.7644486,-82.6405552,Johns Hopkins All Children's Hospital,0
372,27.7634827,-82.642014,Bayfront Health St. Petersburg,2
1685,27.7527506,-97.3892661,Corpus Christi Medical Center,4
1755,27.7487801,-97.3864217,Driscoll Children's Hospital,0
1664,27.6929671,-97.3448636,Corpus Christi Medical Center,4
1772,27.6835622,-97.377642,CHRISTUS Spohn Hospital Corpus Christi Memorial,4
1759,27.6066302,-99.4783998,Doctors Hospital of Laredo,3
1715,27.5325136,-99.4779827,Laredo Medical Center,3
1827,27.490568,-97.8508992,CHRISTUS Spohn Hospital Kleberg,4
383,27.4828573,-82.6238653,Blake Medical Center,2
384,27.4320953,-80.3452309,Lawnwood Regional Medical Center & Heart Institute,2
365,27.3185566,-82.531735,Sarasota Memorial Health Care System,2
375,26.7558058,-80.062508,St. Mary's Medical Center,1
379,26.6284093,-81.8740805,Lee Memorial Hospital,2
376,26.4370058,-80.1276797,Delray Medical Center,1
1839,26.3906382,-98.8544966,Starr County Memorial Hospital,4
380,26.2769628,-80.1216454,Broward Health North,2
1657,26.261403,-98.1818386,South Texas Health System,4
1673,26.2526609,-98.2053376,Doctor's Hospital at Renaissance,3
1716,26.1964384,-98.3143198,Mission Regional Medical Center,4
1671,26.18677,-98.225912,Solara Hospital McAllen,2
1710,26.186448,-98.2207185,Rio Grande Regional Hospital,3
1820,26.1838146,-98.2183074,South Texas Health System,4
1686,26.1746446,-97.6705186,Valley Baptist Medical Center-Harlingen,3
1793,26.1576482,-97.6750857,Harlingen Medical Center,4
1757,26.1534698,-97.9775078,Knapp Medical Center,3
367,26.1018675,-80.1405904,Broward Health Medical Center,1
361,26.0199994,-80.1803593,Memorial Regional Hospital,1
1740,25.9780246,-97.5146344,Valley Regional Medical Center,3
381,25.9699432,-80.1454176,Aventura Hospital and Medical Center,2
1729,25.9180715,-97.5108492,Valley Baptist Medical Center-Brownsville,3
359,25.7911243,-80.2137439,Jackson Health System,1
389,25.7414512,-80.2950179,Nicklaus Children's Hospital,0
378,25.7312539,-80.3861204,Kendall Regional Medical Center,1
392,25.6298254,-80.3446294,Jackson South Community Hospital,2
429,21.9854096,-159.3644875,Wilcox Medical Center,3
424,21.3084698,-157.8538581,The Queen's Medical Center,1
426,21.2998428,-157.8334591,Kapiolani Medical Center for Women & Children,0
427,20.884881,-156.4894616,Maui Memorial Medical Center,3
430,20.0225509,-155.6647528,North Hawaii Community Hospital,3
425,19.7182454,-155.1127462,Hilo Medical Center,3
428,19.5200891,-155.9174725,Kona Community Hospital,3
